Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS
400;Payton Pritchard;PG;25;2;48;3;13.4;2.1;5.1;0.412;1.2;3.2;0.364;0.9;1.9;0.495;0.527;0.3;0.3;0.75;0.5;1.3;1.8;1.3;0.3;0;0.8;0.8;5.6
401;Trevelin Queen;SG;25;12;7;0;10;1;4.1;0.241;0.3;2.1;0.133;0.7;2;0.357;0.276;0.7;0.7;1;1.1;1.3;2.4;0.9;0.3;0.7;1;0.6;3
402;Neemias Queta;C;23;26;5;0;5.8;1.2;1.8;0.667;0;0;0;1.2;1.8;0.667;0.667;0;0.4;0;1;1.2;2.2;0.2;0;0.4;0.2;1.4;2.4
403;Immanuel Quickley;PG;23;20;81;21;28.9;5.2;11.6;0.448;2.1;5.6;0.37;3.1;6;0.521;0.537;2.5;3.1;0.819;0.7;3.4;4.2;3.4;1;0.2;1.2;2;14.9
404;Lester Quinones;SG;22;10;4;0;4.5;0.5;1.3;0.4;0.5;1;0.5;0;0.3;0;0.6;1;1.5;0.667;0.3;0.5;0.8;0.5;0.3;0;1.3;0;2.5
405;Julius Randle;PF;28;20;77;77;35.5;8.5;18.6;0.459;2.8;8.3;0.343;5.7;10.3;0.553;0.536;5.2;6.9;0.757;1.8;8.1;10;4.1;0.6;0.3;2.8;3;25.1
406;Austin Reaves;SG;24;14;64;22;28.8;4;7.7;0.529;1.3;3.4;0.398;2.7;4.3;0.631;0.616;3.6;4.1;0.864;0.5;2.5;3;3.4;0.5;0.3;1.5;1.7;13
407;Cam Reddish;SF;23;0;40;20;24.8;3.5;7.8;0.446;1.1;3.6;0.313;2.4;4.2;0.56;0.518;1.6;1.9;0.853;0.5;1.8;2.2;1.4;1;0.4;1.2;1.8;9.7
407;Cam Reddish;SF;23;20;20;8;21.9;3.1;6.8;0.449;0.9;2.8;0.304;2.2;4;0.55;0.511;1.5;1.7;0.879;0.4;1.2;1.6;1;0.8;0.4;0.8;1.6;8.4
407;Cam Reddish;SF;23;25;20;12;27.6;3.9;8.8;0.443;1.4;4.4;0.318;2.5;4.4;0.568;0.523;1.8;2.1;0.833;0.6;2.3;2.9;1.9;1.2;0.3;1.6;2;11
408;Davon Reed;SG;27;0;43;1;8;0.7;2;0.333;0.4;1.1;0.37;0.3;0.9;0.289;0.435;0.4;0.6;0.667;0.2;1.1;1.4;0.5;0.3;0.1;0.5;0.9;2.1
408;Davon Reed;SG;27;8;35;1;9;0.7;2.3;0.313;0.5;1.3;0.364;0.3;1;0.25;0.413;0.4;0.6;0.75;0.3;1.3;1.6;0.5;0.4;0.1;0.6;1;2.3
408;Davon Reed;SG;27;14;8;0;3.4;0.4;0.5;0.75;0.1;0.3;0.5;0.3;0.3;1;0.875;0.1;0.5;0.25;0.1;0.4;0.5;0.5;0.3;0;0;0.4;1
409;Paul Reed;C;23;23;69;2;10.9;1.8;3;0.593;0;0.1;0.167;1.8;2.9;0.606;0.596;0.6;0.7;0.745;1.6;2.2;3.8;0.4;0.7;0.7;0.7;1.8;4.2
410;Naz Reid;C;23;18;68;11;18.4;4.6;8.5;0.537;1.1;3.2;0.346;3.5;5.3;0.653;0.602;1.3;1.9;0.677;1.1;3.8;4.9;1.1;0.6;0.8;1.4;2.6;11.5
411;Jared Rhoden;SG;23;9;14;0;14.1;1.2;3.1;0.386;0.4;1.4;0.25;0.9;1.7;0.5;0.443;0.4;0.4;1;0.8;1.9;2.6;0.3;0.3;0.1;0.2;1.6;3.2
412;Nick Richards;C;25;4;65;9;18.7;3;4.8;0.629;0;0;1;3;4.8;0.628;0.631;2.1;2.8;0.749;2.3;4.1;6.4;0.6;0.2;1.1;0.9;2.4;8.2
413;Josh Richardson;SG;29;0;65;10;23.5;3.7;8.5;0.431;1.6;4.5;0.365;2;4;0.506;0.528;1.1;1.2;0.852;0.6;2.1;2.7;2.7;1.1;0.3;1.3;1.8;10.1
413;Josh Richardson;SG;29;27;42;6;23.7;4.2;9.7;0.436;1.8;4.9;0.357;2.5;4.7;0.518;0.527;1.3;1.4;0.883;0.7;2.1;2.8;3.3;1;0.3;1.5;1.7;11.5
413;Josh Richardson;SG;29;19;23;4;23.2;2.7;6.4;0.419;1.4;3.7;0.384;1.3;2.7;0.468;0.53;0.7;0.9;0.762;0.5;2;2.4;1.6;1.3;0.4;1;2;7.5
414;Austin Rivers;SG;30;18;52;10;19.5;1.8;4;0.435;0.8;2.4;0.35;0.9;1.7;0.558;0.538;0.6;0.8;0.769;0.1;1.5;1.6;1.4;0.5;0.1;0.4;1.5;4.9
415;Duncan Robinson;SF;28;16;42;1;16.5;2.1;5.6;0.371;1.5;4.6;0.328;0.6;1.1;0.556;0.504;0.7;0.8;0.906;0.2;1.5;1.6;1.1;0.3;0;0.7;1.8;6.4
416;Mitchell Robinson;C;24;20;59;58;27;3.2;4.7;0.671;0;0;0;3.2;4.7;0.671;0.671;1;2.1;0.484;4.5;4.9;9.4;0.9;0.9;1.8;0.7;2.7;7.4
417;Orlando Robinson;C;22;16;31;1;13.7;1.5;2.9;0.528;0;0.2;0;1.5;2.7;0.566;0.528;0.7;1;0.71;1.5;2.5;4.1;0.8;0.4;0.4;0.5;1.7;3.7
418;Jeremiah Robinson-Earl;PF;22;21;43;20;18.9;2.6;5.8;0.444;0.9;2.6;0.333;1.7;3.2;0.533;0.518;0.8;1;0.833;1.7;2.5;4.2;1;0.6;0.3;0.4;1.7;6.8
419;Isaiah Roby;PF;24;27;42;2;11.3;1.6;3.7;0.432;0.4;1.4;0.3;1.2;2.3;0.516;0.49;0.5;1;0.488;0.5;2;2.5;0.9;0.4;0.2;0.7;1.3;4.1
420;David Roddy;PF;21;15;70;4;18;2.6;6;0.429;0.9;3;0.307;1.6;3;0.553;0.506;0.6;0.9;0.631;0.7;2;2.8;0.8;0.4;0.3;0.8;1.5;6.7
421;Ryan Rollins;PG;20;10;12;0;5.2;0.6;1.7;0.35;0.3;0.8;0.333;0.3;0.9;0.364;0.425;0.5;0.5;1;0.3;0.8;1;0.5;0.1;0.1;1.3;0.8;1.9
422;Derrick Rose;PG;34;20;27;0;12.5;2.3;5.9;0.384;0.7;2.3;0.302;1.6;3.6;0.438;0.443;0.4;0.4;0.917;0.3;1.2;1.5;1.7;0.3;0.2;0.8;0.7;5.6
423;Terrence Ross;SG;31;0;63;9;21.1;3.2;7.4;0.43;1.5;4.1;0.368;1.7;3.3;0.507;0.532;0.4;0.5;0.794;0.3;2.1;2.4;1.5;0.6;0.2;0.7;1.5;8.3
423;Terrence Ross;SG;31;22;42;9;22.5;3.1;7.1;0.431;1.5;3.8;0.381;1.6;3.3;0.489;0.533;0.4;0.5;0.75;0.2;1.8;2;1.3;0.6;0.2;0.9;1.3;8
423;Terrence Ross;SG;31;24;21;0;18.4;3.4;7.9;0.428;1.6;4.7;0.347;1.8;3.2;0.544;0.53;0.6;0.7;0.857;0.6;2.7;3.3;2;0.5;0.1;0.3;2.1;9
424;Terry Rozier;SG;28;4;63;63;35.3;7.8;18.9;0.415;2.6;8;0.327;5.2;10.8;0.48;0.484;2.8;3.5;0.809;0.8;3.3;4.1;5.1;1.2;0.3;2.1;1.9;21.1
425;Ricky Rubio;PG;32;6;33;2;17.2;1.8;5.4;0.343;0.6;2.5;0.256;1.2;2.9;0.417;0.402;0.8;1.1;0.8;0.3;1.8;2.1;3.5;0.8;0.2;0.9;1.5;5.2
426;D'Angelo Russell;PG;26;0;71;71;32.5;6.3;13.4;0.469;2.7;6.9;0.396;3.5;6.5;0.548;0.572;2.5;3;0.829;0.5;2.5;3;6.2;1;0.4;2.6;2;17.8
426;D'Angelo Russell;PG;26;18;54;54;32.9;6.3;13.5;0.465;2.7;7;0.391;3.5;6.4;0.546;0.567;2.6;3.1;0.856;0.5;2.5;3.1;6.2;1.1;0.4;2.7;2.2;17.9
426;D'Angelo Russell;PG;26;14;17;17;30.9;6.3;13;0.484;2.7;6.5;0.414;3.6;6.5;0.555;0.588;2.1;2.9;0.735;0.4;2.5;2.9;6.1;0.6;0.5;2.3;1.4;17.4
427;Matt Ryan;SF;25;0;34;0;9.1;1.2;3.2;0.37;0.9;2.5;0.381;0.2;0.7;0.333;0.519;0.3;0.4;0.833;0.1;0.6;0.8;0.5;0.1;0;0.2;0.8;3.6
427;Matt Ryan;SF;25;14;12;0;10.8;1.3;4.1;0.306;1.1;2.9;0.371;0.2;1.2;0.143;0.439;0.3;0.4;0.8;0.2;1;1.2;0.3;0.2;0;0.3;1.2;3.9
427;Matt Ryan;SF;25;18;22;0;8.2;1.1;2.7;0.424;0.9;2.2;0.388;0.3;0.5;0.6;0.585;0.3;0.3;0.857;0.1;0.5;0.5;0.5;0.1;0;0.2;0.6;3.4
428;Domantas Sabonis;C;26;26;79;79;34.6;7.3;11.9;0.615;0.4;1.1;0.373;6.9;10.8;0.639;0.632;4.1;5.5;0.742;3.2;9.1;12.3;7.3;0.8;0.5;2.9;3.5;19.1
429;Luka �amani?;PF;23;29;7;4;23;3.7;8.1;0.456;1.1;4.4;0.258;2.6;3.7;0.692;0.526;1.3;1.9;0.692;0;4.3;4.3;2.1;0.9;0.3;1.4;2.4;9.9
430;Dario �ari?;PF;28;0;57;12;14.1;2.2;4.9;0.458;0.8;2;0.391;1.4;2.8;0.506;0.54;1.1;1.3;0.829;0.9;2.7;3.6;1.3;0.4;0.1;1;1.7;6.4
430;Dario �ari?;PF;28;24;37;12;14.4;2.1;4.8;0.427;0.7;1.9;0.391;1.3;2.9;0.45;0.503;1;1.2;0.818;1.1;2.8;3.8;1.5;0.4;0.1;1;1.9;5.8
430;Dario �ari?;PF;28;21;20;0;13.7;2.6;5;0.515;0.9;2.3;0.391;1.7;2.7;0.623;0.606;1.4;1.6;0.844;0.7;2.6;3.3;0.9;0.4;0.1;1;1.5;7.4
431;Olivier Sarr;C;23;21;9;1;12.7;1.7;3.3;0.5;0.1;0.9;0.125;1.6;2.4;0.636;0.517;0.6;0.8;0.714;1.3;2.1;3.4;0.4;0.1;0.6;0.4;1.9;4
432;Jordan Schakel;SF;24;30;2;0;3;0.5;1;0.5;0.5;0.5;1;0;0.5;0;0.75;0;0;0;0;0;0;0.5;0.5;0;0;0.5;1.5
433;Admiral Schofield;PF;25;22;37;0;12.2;1.5;3.3;0.451;0.6;2;0.324;0.8;1.3;0.646;0.549;0.6;0.6;0.913;0.6;1.1;1.7;0.8;0.2;0.1;0.4;1.6;4.2
434;Dennis Schr�der;PG;29;14;66;50;30.1;4.1;9.8;0.415;1.1;3.4;0.329;3;6.4;0.461;0.472;3.3;3.8;0.857;0.3;2.2;2.5;4.5;0.8;0.2;1.7;2.2;12.6
435;Jay Scrubb;SG;22;22;2;0;15;2.5;3.5;0.714;1;1;1;1.5;2.5;0.6;0.857;0.5;1;0.5;0;3;3;0.5;1;0;1.5;1;6.5
436;Dereon Seabron;SG;22;19;5;0;2.4;0.4;1;0.4;0;0;0;0.4;1;0.4;0.4;0;0;0;0.2;0;0.2;0;0;0;0;0.2;0.8
437;Alperen �eng�n;C;20;11;75;72;28.9;5.9;10.7;0.553;0.3;0.8;0.333;5.6;9.9;0.57;0.565;2.7;3.8;0.715;3.2;5.8;9;3.9;0.9;0.9;2.6;3.4;14.8
438;Collin Sexton;SG;24;29;48;15;23.9;4.9;9.8;0.506;1;2.5;0.393;3.9;7.2;0.546;0.558;3.4;4.1;0.819;0.8;1.4;2.2;2.9;0.6;0.1;1.8;2.3;14.3
439;Landry Shamet;SG;25;24;40;9;20.2;2.8;7.5;0.377;1.9;5;0.377;1;2.5;0.376;0.502;1.1;1.3;0.882;0.3;1.4;1.7;2.3;0.7;0.1;0.9;1.5;8.7
440;Day'Ron Sharpe;C;21;3;48;3;11.5;1.9;3.6;0.544;0.1;0.2;0.545;1.8;3.3;0.544;0.561;0.7;1.1;0.636;2.1;2.1;4.2;0.8;0.3;0.7;0.9;1.9;4.7
441;Shaedon Sharpe;SG;19;25;80;15;22.2;3.8;8.1;0.472;1.3;3.5;0.36;2.6;4.6;0.559;0.551;0.9;1.3;0.714;0.8;2.2;3;1.2;0.5;0.3;1;1.7;9.9
442;Pascal Siakam;C;28;28;71;71;37.4;8.9;18.5;0.48;1.3;4;0.324;7.6;14.5;0.523;0.515;5.2;6.7;0.774;1.8;6;7.8;5.8;0.9;0.5;2.4;3.2;24.2
443;Chris Silva;PF;26;7;1;0;3;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;2;2
444;Ben Simmons;PG;26;3;42;33;26.3;3.2;5.6;0.566;0;0;0;3.2;5.5;0.571;0.566;0.6;1.4;0.439;1;5.3;6.3;6.1;1.3;0.6;2.3;3.3;6.9
445;Kobi Simmons;PG;25;4;5;0;5.6;0.2;1.2;0.167;0.2;1;0.2;0;0.2;0;0.25;0.4;0.4;1;0.2;0.6;0.8;1;0;0.4;0.2;0;1
446;Marko Simonovic;C;23;5;7;0;2.9;0.3;1;0.286;0.1;0.6;0.25;0.1;0.4;0.333;0.357;0.1;0.3;0.5;0.1;0.1;0.3;0;0;0;0;0.7;0.9
447;Anfernee Simons;SG;23;25;62;62;35;7.5;16.9;0.447;3.4;9.1;0.377;4.1;7.8;0.528;0.548;2.6;2.9;0.894;0.3;2.3;2.6;4.1;0.7;0.2;2.1;2.3;21.1
448;Jericho Sims;C;24;20;52;16;15.6;1.6;2.1;0.776;0;0;0;1.6;2;0.783;0.776;0.2;0.3;0.75;1.9;2.8;4.7;0.5;0.3;0.5;0.5;1.8;3.4
449;Marcus Smart;PG;28;2;61;61;32.1;4.1;9.9;0.415;1.9;5.6;0.336;2.2;4.3;0.519;0.511;1.4;1.9;0.746;0.8;2.4;3.1;6.3;1.5;0.4;2.3;2.8;11.5
450;Dennis Smith Jr.;PG;25;4;54;15;25.7;3.4;8.4;0.412;0.4;2.1;0.216;3;6.3;0.475;0.438;1.4;2;0.736;0.5;2.6;3.1;4.8;1.4;0.5;1.5;2.3;8.8
451;Dru Smith;SG;25;0;15;1;10.5;1.2;3;0.4;0.3;1.3;0.263;0.9;1.7;0.5;0.456;0.2;0.2;1;0.1;1.5;1.6;1.5;0.7;0.3;0.2;1.5;2.9
451;Dru Smith;SG;25;16;5;1;13.4;1;2.8;0.357;0.2;1.2;0.167;0.8;1.6;0.5;0.393;0;0;0;0.2;1.6;1.8;1;0.8;0.6;0.2;2;2.2
451;Dru Smith;SG;25;3;10;0;9.1;1.3;3.1;0.419;0.4;1.3;0.308;0.9;1.8;0.5;0.484;0.3;0.3;1;0.1;1.4;1.5;1.7;0.6;0.1;0.2;1.3;3.3
452;Ish Smith;PG;34;8;43;0;9.3;1.2;3;0.397;0;0.3;0.167;1.2;2.8;0.42;0.405;0;0.1;0.5;0.1;1.1;1.3;2.3;0.2;0.2;1;0.8;2.5
453;Jabari Smith Jr.;PF;19;11;79;79;31;4.6;11.3;0.408;1.5;4.9;0.307;3.1;6.3;0.487;0.475;2.1;2.6;0.786;1.5;5.7;7.2;1.3;0.5;0.9;1.3;2.9;12.8
454;Jalen Smith;PF;22;12;68;31;18.8;3.6;7.5;0.476;0.8;2.8;0.283;2.8;4.7;0.593;0.53;1.5;2;0.759;1.9;3.9;5.8;1;0.3;0.9;1.1;2.3;9.4
455;Xavier Sneed;SF;25;4;4;0;12;1.3;2.5;0.5;0.8;1.5;0.5;0.5;1;0.5;0.65;1;1;1;0;1.3;1.3;1.3;0;0.3;0.8;1.8;4.3
456;Jeremy Sochan;PF;19;27;56;53;26;4.5;9.9;0.453;0.6;2.4;0.246;3.9;7.5;0.519;0.483;1.4;2.1;0.698;1.7;3.6;5.3;2.5;0.8;0.4;1.7;2.5;11
457;Jaden Springer;SG;20;23;16;2;5.6;1.1;2.2;0.486;0.1;0.3;0.4;0.9;1.9;0.5;0.514;0.4;0.5;0.75;0.4;0.5;0.9;0.5;0.4;0.2;0.2;0.9;2.6
458;Lamar Stevens;PF;25;6;62;25;18.1;2.1;4.6;0.448;0.5;1.5;0.316;1.6;3.1;0.513;0.5;0.6;0.9;0.702;0.8;2.6;3.3;0.5;0.4;0.3;0.4;1.3;5.3
459;Isaiah Stewart;C;21;9;50;47;28.3;3.9;8.8;0.442;1.3;4.1;0.327;2.6;4.7;0.542;0.518;2.2;3;0.738;2.3;5.8;8.1;1.4;0.4;0.7;1.4;2.7;11.3
460;Max Strus;SF;26;16;80;33;28.4;4.1;9.9;0.41;2.5;7;0.35;1.6;2.8;0.559;0.535;1;1.1;0.876;0.6;2.6;3.2;2.1;0.5;0.2;0.9;2.1;11.5
461;Jalen Suggs;PG;21;22;53;19;23.5;3.5;8.4;0.419;1.2;3.8;0.327;2.3;4.6;0.496;0.493;1.6;2.2;0.723;1;2;3;2.9;1.3;0.5;1.8;2.3;9.9
462;Edmond Sumner;SG;27;3;53;12;13.9;2.3;5.1;0.461;0.6;1.6;0.356;1.8;3.4;0.511;0.519;1.9;2;0.917;0.2;1.2;1.5;1.3;0.6;0.2;0.9;1.6;7.1
463;Cole Swider;SF;23;14;7;0;5.9;0.4;1.3;0.333;0.4;1.1;0.375;0;0.1;0;0.5;0;0;0;0.1;0.9;1;0.6;0;0;0;0.4;1.3
464;Jae'Sean Tate;SF;27;11;31;7;21.8;3.5;7.4;0.48;0.4;1.5;0.283;3.1;5.9;0.53;0.509;1.6;2.2;0.725;1.3;2.5;3.8;2.7;0.7;0.2;1.5;3.4;9.1
465;Jayson Tatum;PF;24;2;74;74;36.9;9.8;21.1;0.466;3.2;9.3;0.35;6.6;11.8;0.558;0.543;7.2;8.4;0.854;1.1;7.7;8.8;4.6;1.1;0.7;2.9;2.2;30.1
466;Terry Taylor;PF;23;0;31;2;8.5;1.3;2.4;0.52;0.2;0.6;0.263;1.1;1.8;0.607;0.553;0.2;0.4;0.545;0.9;0.6;1.5;0.3;0.1;0.2;0.3;0.8;2.9
466;Terry Taylor;PF;23;12;26;2;8.8;1.2;2.5;0.462;0.2;0.7;0.222;1;1.8;0.553;0.492;0.2;0.3;0.714;0.8;0.7;1.5;0.4;0.1;0.2;0.3;0.9;2.7
466;Terry Taylor;PF;23;5;5;0;7.2;1.8;2;0.9;0.2;0.2;1;1.6;1.8;0.889;0.95;0.2;0.8;0.25;1;0.6;1.6;0;0;0.2;0;0.4;4
467;Garrett Temple;SG;36;19;25;0;6.5;0.7;1.8;0.4;0.4;1;0.423;0.3;0.8;0.368;0.522;0.1;0.2;0.75;0.2;0.5;0.7;0.5;0.4;0.1;0.2;0.6;2
468;Dalen Terry;SG;20;5;38;0;5.6;0.8;1.9;0.444;0.2;0.7;0.259;0.7;1.2;0.556;0.493;0.4;0.6;0.667;0.3;0.7;1;0.6;0.3;0.1;0.2;0.6;2.2
469;Daniel Theis;C;30;12;7;1;15.6;3;6.3;0.477;0.3;1.6;0.182;2.7;4.7;0.576;0.5;0.7;1.7;0.417;1;2.1;3.1;1.3;0.3;0.9;0.4;1;7
470;Cam Thomas;SG;21;3;57;4;16.6;3.5;8;0.441;0.9;2.3;0.383;2.6;5.7;0.464;0.497;2.6;3.1;0.868;0.1;1.5;1.7;1.4;0.4;0.1;1.1;1;10.6
471;Klay Thompson;SG;32;10;69;69;33;7.9;18.1;0.436;4.4;10.6;0.412;3.6;7.6;0.47;0.556;1.7;1.9;0.879;0.6;3.6;4.1;2.4;0.7;0.4;1.8;1.9;21.9
472;JT Thor;PF;20;4;69;8;14;1.4;3.4;0.399;0.6;1.8;0.317;0.8;1.7;0.487;0.481;0.5;0.7;0.702;0.5;1.7;2.2;0.5;0.3;0.3;0.6;1;3.8
473;Matisse Thybulle;SG;25;0;71;28;16.9;1.5;3.6;0.435;0.8;2.1;0.365;0.8;1.5;0.533;0.542;0.3;0.4;0.679;0.6;1.4;2;0.7;1.2;0.5;0.3;1.6;4.1
473;Matisse Thybulle;SG;25;23;49;6;12.1;1;2.4;0.431;0.4;1.3;0.333;0.6;1.1;0.547;0.522;0.2;0.2;0.75;0.4;0.9;1.3;0.5;0.9;0.3;0.2;1.3;2.7
473;Matisse Thybulle;SG;25;25;22;22;27.7;2.7;6.2;0.438;1.5;3.9;0.388;1.2;2.4;0.519;0.558;0.5;0.7;0.625;0.9;2.6;3.5;1.4;1.7;0.8;0.7;2.2;7.4
474;Xavier Tillman Sr.;PF;24;15;61;29;19.3;3.1;5;0.614;0.1;0.2;0.267;3;4.8;0.632;0.621;0.8;1.5;0.551;2;3;5;1.6;1;0.5;0.7;1.6;7
475;Isaiah Todd;PF;21;30;6;1;10.2;0.5;3.2;0.158;0.2;1.7;0.1;0.3;1.5;0.222;0.184;0.3;0.3;1;0.3;1.7;2;0.7;0.2;0;0.3;0.7;1.5
476;Obi Toppin;PF;24;20;67;5;15.7;2.8;6.3;0.446;1.3;3.7;0.344;1.5;2.6;0.593;0.548;0.6;0.7;0.809;0.4;2.4;2.8;1;0.3;0.2;0.6;1;7.4
477;Juan Toscano-Anderson;SF;29;0;52;9;13.5;1.2;2.8;0.448;0.2;0.8;0.186;1.1;1.9;0.56;0.476;0.4;0.5;0.792;0.5;1.8;2.4;1.3;0.3;0.2;0.7;1.5;3
477;Juan Toscano-Anderson;SF;29;14;30;7;12.2;1.1;2.2;0.5;0.1;0.7;0.2;1;1.5;0.63;0.53;0.4;0.5;0.733;0.5;1.6;2;0.8;0.3;0.2;0.6;1.5;2.7
477;Juan Toscano-Anderson;SF;29;29;22;2;15.2;1.4;3.5;0.403;0.2;1;0.174;1.2;2.5;0.5;0.429;0.4;0.4;0.889;0.6;2.2;2.9;1.8;0.3;0.1;0.8;1.5;3.4
478;Karl-Anthony Towns;PF;27;18;29;29;33;7.3;14.8;0.495;2.1;5.7;0.366;5.2;9.1;0.576;0.565;4.1;4.7;0.874;1.7;6.5;8.1;4.8;0.7;0.6;3;3.8;20.8
479;Gary Trent Jr.;SG;24;28;66;44;32.1;6.1;14.2;0.433;2.5;6.8;0.369;3.6;7.3;0.493;0.522;2.6;3.1;0.839;0.5;2.2;2.6;1.6;1.6;0.2;0.8;1.5;17.4
480;P.J. Tucker;PF;37;23;75;75;25.6;1.3;3;0.427;0.7;1.9;0.393;0.5;1.1;0.482;0.549;0.3;0.3;0.826;1.3;2.7;3.9;0.8;0.5;0.2;0.6;2.4;3.5
481;Myles Turner;C;26;12;62;62;29.4;6.5;11.8;0.548;1.5;4;0.373;5;7.8;0.638;0.612;3.5;4.5;0.783;1.4;6.1;7.5;1.4;0.6;2.3;1.7;3.5;18
482;Stanley Umude;SG;23;9;1;0;2;0;1;0;0;1;0;0;0;0;0;2;2;1;0;0;0;0;1;1;0;0;2
483;Jonas Valan?i?nas;C;30;19;79;79;24.9;5.6;10.3;0.547;0.5;1.4;0.349;5.2;8.9;0.577;0.57;2.3;2.8;0.826;2.8;7.3;10.2;1.8;0.3;0.7;2;3.1;14.1
484;Jarred Vanderbilt;PF;23;0;78;65;24.1;3.2;5.8;0.548;0.4;1.2;0.322;2.8;4.6;0.604;0.58;1.2;1.8;0.691;2.2;5.3;7.5;2.4;1.1;0.3;1.2;2.4;7.9
484;Jarred Vanderbilt;PF;23;29;52;41;24.1;3.3;6;0.556;0.4;1.1;0.333;3;4.9;0.606;0.587;1.3;2;0.657;2.3;5.5;7.9;2.7;1;0.3;1.3;2.6;8.3
484;Jarred Vanderbilt;PF;23;14;26;24;24;2.8;5.4;0.529;0.4;1.3;0.303;2.5;4.1;0.598;0.564;1.1;1.4;0.784;1.9;4.8;6.7;1.6;1.2;0.2;1.1;2.2;7.2
485;Fred VanVleet;PG;28;28;69;69;36.7;6.3;16.1;0.393;3;8.8;0.342;3.3;7.3;0.455;0.486;3.7;4.1;0.898;0.4;3.6;4.1;7.2;1.8;0.6;2;2.8;19.3
486;Devin Vassell;SG;22;27;38;32;31;6.9;15.7;0.439;2.7;7;0.387;4.2;8.7;0.48;0.525;2.1;2.6;0.78;0.2;3.7;3.9;3.6;1.1;0.4;1.5;1.5;18.5
487;Gabe Vincent;PG;26;16;68;34;25.9;3.4;8.3;0.402;1.7;5.1;0.334;1.6;3.2;0.512;0.505;1;1.1;0.872;0.4;1.7;2.1;2.5;0.9;0.1;1.4;2.3;9.4
488;Noah Vonleh;C;27;2;23;1;7.4;0.5;1;0.458;0;0.2;0.25;0.4;0.9;0.5;0.479;0.1;0.1;1;0.8;1.3;2.1;0.3;0.1;0.3;0.5;1.5;1.1
489;Nikola Vu?evi?;C;32;5;82;82;33.5;7.3;14;0.52;1.5;4.2;0.349;5.8;9.8;0.594;0.573;1.6;1.9;0.835;1.9;9.1;11;3.2;0.7;0.7;1.7;2.2;17.6
490;Dean Wade;PF;26;6;44;13;20.3;1.7;4;0.412;1;2.9;0.354;0.6;1.1;0.56;0.54;0.3;0.5;0.652;0.5;3;3.4;0.8;0.6;0.5;0.4;2;4.7
491;Franz Wagner;SF;21;22;80;80;32.6;6.8;14;0.485;1.6;4.5;0.361;5.2;9.5;0.544;0.543;3.4;4;0.842;0.9;3.2;4.1;3.5;1;0.2;2.1;2.3;18.6
492;Moritz Wagner;C;25;22;57;18;19.5;3.5;6.9;0.5;0.9;2.9;0.313;2.6;4.1;0.631;0.564;2.7;3.2;0.841;1.2;3.3;4.5;1.5;0.6;0.2;1.2;2.4;10.5
493;Ish Wainright;SF;28;24;60;2;15.3;1.4;3.8;0.37;1;2.9;0.329;0.5;0.9;0.5;0.496;0.4;0.5;0.839;0.8;1.6;2.3;0.9;0.6;0.4;0.4;2;4.2
494;Jabari Walker;SF;20;25;56;0;11.1;1.5;3.5;0.419;0.3;1;0.286;1.2;2.5;0.472;0.46;0.6;0.8;0.756;0.9;1.5;2.3;0.6;0.2;0.2;0.5;1.2;3.9
495;Kemba Walker;PG;32;7;9;1;16;2.7;6.3;0.421;0.8;3.1;0.25;1.9;3.2;0.586;0.482;1.9;2.3;0.81;0.3;1.4;1.8;2.1;0.2;0.2;0.4;1.2;8
496;Lonnie Walker IV;SG;24;14;56;32;23.2;4.2;9.4;0.448;1.6;4.4;0.365;2.6;5;0.522;0.534;1.6;1.9;0.858;0.3;1.7;1.9;1.1;0.5;0.3;0.8;1.3;11.7
497;John Wall;PG;32;13;34;3;22.2;4.1;9.9;0.408;1;3.2;0.303;3.1;6.7;0.459;0.457;2.3;3.3;0.681;0.4;2.3;2.7;5.2;0.8;0.4;2.4;1.7;11.4
498;T.J. Warren;PF-SF;29;0;42;0;16.4;3.1;6.4;0.489;0.5;1.6;0.328;2.6;4.8;0.542;0.53;0.7;0.8;0.8;0.6;2.3;2.9;1;0.5;0.3;0.5;1.5;7.5
498;T.J. Warren;PF;29;3;26;0;18.8;3.9;7.7;0.51;0.6;1.8;0.333;3.3;5.8;0.566;0.55;1;1.3;0.818;0.5;2.3;2.8;1.1;0.6;0.3;0.7;1.7;9.5
498;T.J. Warren;SF;29;24;16;0;12.3;1.9;4.4;0.429;0.4;1.2;0.316;1.5;3.2;0.471;0.471;0.1;0.1;0.5;0.8;2.3;3.1;0.7;0.4;0.3;0.2;1.3;4.2
499;Duane Washington Jr.;SG;22;24;31;3;12.7;3;8.3;0.367;1.3;3.6;0.36;1.7;4.7;0.372;0.445;0.5;0.8;0.667;0.1;1.1;1.2;2;0.2;0.1;1.1;0.7;7.9
500;P.J. Washington;PF;24;4;73;73;32.6;5.9;13.4;0.444;2;5.9;0.348;3.9;7.5;0.518;0.52;1.7;2.4;0.73;1;3.9;4.9;2.4;0.9;1.1;1.5;2.6;15.7
501;TyTy Washington Jr.;PG;21;11;31;2;14;1.9;5.2;0.363;0.6;2.6;0.238;1.3;2.6;0.488;0.422;0.3;0.6;0.556;0.1;1.4;1.5;1.5;0.5;0.1;0.5;0.9;4.7
